n,Budget,MaxValue,MaxValueDP,MaxValueDP Running Time,2-Approximation,2-Approximation Running Time,MinCostDP,MinCostDP Running Time,FPTAS,FPTAS Running Time
620,204851,998,278030,456853891,277997,107802,278030,1035936972,277835,1350645908
620,272204,998,309160,566949883,309137,103866,309160,898934577,308930,1306335282
620,302809,1000,297435,734807623,297434,127583,297435,950955800,297181,1298611466
620,297346,1000,305573,801600489,305573,102026,305573,919660663,305330,1213816618
620,230032,1000,296573,503132018,296516,128281,296573,902025447,296375,1304679293
620,64126,999,163792,219098446,163768,145514,163792,976594311,163695,1321774862
620,229656,998,288616,494663719,288614,103603,288616,1002177714,288410,1341890532
620,292438,999,305118,658815939,305114,115110,305118,942057283,304884,1294880810
620,249111,1000,312326,531998916,312320,103811,312326,1027958189,312125,1318836123
620,267593,1000,294292,557592234,294284,102775,294292,998338882,294069,1226710163
620,167494,1000,272188,390444019,272162,107809,272188,1004253727,272025,1341071040
620,127071,998,238654,268940151,238636,107056,238654,1041334067,238505,1340736691
620,158155,999,255560,321973853,255535,101398,255560,1014858474,255407,1362053416
620,116175,999,220180,248892580,220123,104644,220180,1040279645,220047,1225749920
620,77381,999,175217,240889849,175217,101240,175217,968561958,175113,1296936886
620,152628,1000,248960,369743985,248960,104491,248960,963994470,248812,1321804185
620,61069,998,164878,106337715,164825,101998,164878,1096262784,164778,1323627564
620,70539,998,176645,123157425,176592,108867,176645,972731522,176534,1287265338
620,128402,999,223377,326273754,223342,100648,223377,947488827,223236,1291753813
620,112207,997,208097,303326540,208088,100738,208097,968983339,207967,1310407936
620,136358,999,244115,339971586,244083,103865,244115,962917153,243963,1327249489
620,24969,997,107924,41134301,107892,97769,107924,987718992,107858,1287649764
620,285765,1000,296453,698687299,296451,104543,296453,952148205,296229,1295937873
620,106490,1000,200761,291173136,200761,100890,200761,997381562,200643,1307673862
620,99870,997,204564,168613666,204533,103136,204564,1077726945,204438,1348243858
620,160627,994,249435,274951456,249387,101965,249435,1063394636,249275,1341756034
620,36779,1000,128597,61384757,128554,100755,128597,981502876,128512,1301382923
620,210918,995,295932,465830173,295876,101917,295932,1005876280,295749,1330447008
620,66686,1000,166630,168619703,166547,104063,166630,972912187,166533,1298912788
620,9721,998,66207,16178781,66169,95468,66207,972839747,66167,1299964144
620,314802,1000,311748,754835608,311746,103343,311748,936705925,311510,1305484295
620,51363,998,144756,86815392,144675,103412,144756,1095588338,144671,1363648269
620,52092,1000,159735,90952505,159690,107561,159735,1080137384,159647,1330056856
620,146312,999,242735,303879683,242735,105050,242735,1031474438,242590,1351921033
620,80445,998,180904,195280770,180848,100344,180904,992791363,180796,1319324866
620,27628,1000,104840,45463984,104729,96614,104840,1079136610,104783,1349873489
620,50878,999,142409,142704498,142391,114495,142409,995389584,142323,1314829879
620,85800,999,186339,148812627,186291,108792,186339,1055373610,186224,1371530743
620,120249,999,218517,263509453,218460,105877,218517,1030789031,218381,1358981342
620,109286,1000,203649,238350611,203598,116987,203649,1065266791,203529,1246804315
620,108417,998,214648,293644781,214648,145434,214648,960176398,214519,1302342969
620,247217,999,286517,529297393,286515,102668,286517,970035711,286318,1343317344
620,56189,999,148562,150013413,148511,101699,148562,979923002,148471,1293986294
630,238221,998,306658,525600434,306649,104057,306658,1055357301,306459,1354366846
630,141573,1000,243520,353035732,243520,104050,243520,993214057,243379,1337990450
630,120697,1000,225260,315677569,225260,103538,225260,955992007,225126,1347026065
630,157561,998,247174,383117216,247174,125253,247174,1090979459,247016,1368283081
630,65776,999,162805,116178814,162735,111282,162805,1129992414,162712,1376043764
630,34245,999,111552,57651607,111550,101506,111552,986053605,111487,1436124923
630,171708,997,266526,296172219,266523,104267,266526,1042661229,266360,1351023105
630,10561,996,63035,17299564,62998,98944,63035,1001194636,62998,1431806776
630,284982,1000,312142,601021955,312133,110367,312142,885791828,311911,1478404181
630,280644,1000,305748,584711368,305744,104921,305748,1011108324,305527,1377801187
630,271730,997,307255,573081867,307229,152265,307255,995742046,307042,1356730463
630,129230,1000,228700,218481006,228688,115089,228700,1086989762,228567,1366084581
630,28484,1000,110285,47761178,110285,98503,110285,1084408987,110223,1372163738
630,200769,999,287079,453272581,287063,108526,287079,939935927,286909,1349628577
630,256251,997,297881,664696598,297862,117266,297881,962962589,297656,1342200213
630,36544,1000,119823,61291277,119798,101750,119823,1131190080,119753,1356540132
630,71481,997,168335,120637882,168267,103054,168335,1092661433,168232,1354094817
630,302542,1000,309166,826443054,309160,117182,309166,912801571,308944,1289567190
630,219950,998,299460,501292372,299458,109214,299460,1076168534,299259,1372006173
630,5181,999,44176,8384325,44165,106549,44176,993183469,44150,1444749180
630,178213,1000,266228,300926140,266205,102709,266228,1048343767,266063,1353159155
630,287732,1000,316980,805186707,316974,103938,316980,928243569,316754,1237187556
630,259039,997,315332,742075972,315287,102074,315332,927406213,315126,1304163535
630,49102,1000,142813,82998905,142783,101862,142813,1118623183,142737,1347708967
630,261127,1000,308115,555015587,308112,104247,308115,1040349949,307893,1354786818
630,306988,1000,328998,840161987,328998,103093,328998,934498247,328756,1242224177
630,75598,997,173493,240515386,173435,102999,173493,1004007762,173388,1364985912
630,187949,997,282003,434841534,281991,105204,282003,918446991,281822,1498159614
630,278685,1000,319293,585656560,319265,104336,319293,884584397,319069,1473241824
630,287086,1000,304232,605894788,304221,121537,304232,978373298,303996,1353710550
630,208444,996,292479,468377253,292470,103339,292479,938726069,292295,1316645160
630,206666,996,284562,575392790,284562,105972,284562,987620103,284379,1357222904
630,193836,998,270389,449391212,270382,106277,270389,910118365,270224,1475279035
630,277747,998,319835,578766035,319834,105693,319835,995322748,319610,1361185994
630,65661,1000,162087,115181415,162037,113809,162087,984500553,161993,1471068193
630,121693,997,240670,211402765,240656,111722,240670,1077910373,240524,1349951642
630,145975,999,249895,357558206,249848,105424,249895,947775433,249746,1330031670
630,157994,998,251974,382145683,251956,106243,251974,946568177,251820,1487297904
630,115283,1000,211517,198041521,211450,108197,211517,1091612940,211392,1347665419
630,186969,999,273486,430174825,273479,108298,273486,949275518,273312,1321130623
630,163500,996,251012,386300844,250984,105248,251012,1081285070,250866,1356776665
630,58327,999,155294,100079269,155237,106575,155294,961004996,155210,1478802001
630,184011,998,276533,424382693,276512,105332,276533,960830767,276359,1336542388
630,105022,997,200040,289284117,199982,106508,200040,972425188,199915,1335388496
630,220488,998,295741,598434196,295740,116672,295741,1010839960,295552,1348698576
630,40971,1000,139087,70160017,139054,101256,139087,1136011129,139011,1353734856
630,265370,995,305862,563474494,305843,109538,305862,1020599531,305650,1349131650
630,147866,1000,236148,366413925,236100,113361,236148,994424425,236003,1347676962
630,67451,1000,167395,226027768,167384,104012,167395,1009963965,167302,1365060850
630,227373,999,306448,497400728,306424,105031,306448,1020533148,306245,1345417011
630,270210,1000,313718,572699721,313702,106797,313718,1026516677,313508,1343895105
630,7576,1000,61186,12223601,61151,117191,61186,1024930845,61150,1429075772
630,215225,997,285967,479682141,285949,106141,285967,958886570,285778,1319686505
630,31039,1000,118704,51981413,118653,99030,118704,1134228619,118631,1346681739
630,243194,1000,301096,520145569,301087,106448,301096,1045301376,300889,1366897999
630,43796,999,142548,74078921,142452,106978,142548,967478301,142468,1498205754
630,195187,997,281487,443970020,281487,110843,281487,949364820,281313,1328396152
630,8765,998,61290,14385534,61287,97367,61290,1164177992,61257,1364338761
630,238025,1000,308400,511733660,308381,116401,308400,995766110,308203,1354889944
630,43942,1000,137323,77324960,137308,107857,137323,981191949,137241,1432642273
630,4180,998,40847,6588263,40730,98685,40847,1026231800,40820,1334013380
630,136007,997,239878,346532405,239838,101823,239878,943619336,239738,1333256988
630,1225,998,22675,1928603,22675,96153,22675,1162215648,22661,1345562539
630,206538,1000,273572,465060329,273537,103241,273572,1014731854,273395,1423628742
630,267643,999,295484,570767556,295483,105992,295484,880889152,295256,1465668562
630,78520,999,180250,134167633,180237,114873,180250,943292706,180143,1482900430
630,137422,1000,236085,232475438,236071,104040,236085,1070475672,235951,1347126317
630,100589,999,197574,288115312,197489,112533,197574,1018368917,197465,1348484826
630,142136,996,249822,351087132,249789,106803,249822,962709811,249682,1327448536
630,81116,1000,182246,248672554,182227,158454,182246,973496265,182137,1318808145
630,88076,1000,196754,266210217,196698,103199,196754,968826273,196641,1334798990
630,98163,1000,197291,280699014,197242,131044,197291,963476429,197176,1434072822
630,263264,996,305383,558268975,305354,108908,305383,923940994,305170,1329376504
630,17155,997,82897,144704194,82873,98824,82897,1025738847,82850,1342676671
630,168392,1000,270991,397231714,270924,109920,270991,928731926,270831,1492653811
630,77309,1000,176327,130615158,176309,102112,176327,965475462,176223,1486895505
630,174801,997,267245,414002454,267209,113210,267245,978260502,267082,1337549017
630,124051,1000,227435,321223316,227386,110019,227435,982243547,227307,1331439857
630,179533,1000,261065,419640135,261035,108251,261065,1074660595,260898,1365313451
630,186339,1000,275781,423181128,275764,102900,275781,960099260,275611,1329724696
630,254195,999,304110,660107259,304100,106555,304110,948651607,303898,1321690759
630,270431,1000,304722,682034204,304720,107403,304722,985494655,304515,1335869785
630,121361,999,224715,317369791,224683,116147,224715,931871208,224589,1485155421
630,289387,1000,325295,605145134,325292,103924,325295,880677304,325060,1477105694
630,112908,1000,221918,189619337,221913,103961,221918,1094635854,221785,1384513649
630,102244,999,210448,174559989,210412,103671,210448,1073944176,210324,1353547124
630,98597,1000,201591,167761603,201526,102058,201591,1091976929,201477,1355390394
630,103814,1000,206075,288557168,206015,104283,206075,992449190,205946,1343381660
630,255123,1000,315257,739593927,315254,103529,315257,918245662,315047,1279710530
630,215236,1000,291406,475808179,291406,104391,291406,1051394287,291221,1351751821
630,100177,998,200261,173423641,200230,111385,200261,1096104797,200148,1345549418
630,240035,1000,311725,520792896,311713,104845,311725,1055903399,311517,1362384153
630,265959,1000,316417,558959202,316407,104718,316417,1066886471,316211,1375632768
630,282798,999,302455,594096167,302441,103080,302455,1016221945,302226,1365307120
630,161233,997,266112,384676152,266083,104202,266112,960704803,265945,1362258755
630,172011,1000,277639,408961325,277600,102621,277639,1026454235,277478,1359662186
630,291640,1000,316078,611102064,316076,107077,316078,1025243265,315852,1355603079
630,103381,999,201090,175549189,201060,110453,201090,1082387937,200967,1361486003
630,135986,999,236409,340862396,236409,106511,236409,962877116,236273,1379151613
630,142378,1000,247580,358468855,247546,108885,247580,964756495,247429,1481415352
640,264448,997,298596,573200370,298588,107253,298596,920566331,298375,1491081675
640,133698,1000,240834,348651950,240808,108542,240834,1018775700,240696,1499664644
640,196318,1000,274632,452579629,274606,116338,274632,945961079,274471,1506380931
640,300406,997,327225,704828608,327224,118837,327225,1046968974,326994,1298568599
640,48015,996,143095,83322243,143071,104104,143095,1096088206,143010,1424154545
640,23787,999,97683,40446080,97669,125973,97683,1110984916,97626,1436005587
640,198799,1000,291610,454786752,291580,105465,291610,1029836505,291428,1399640053
640,5218,996,44611,8559993,44611,99738,44611,1131891945,44581,1416315994
640,55478,999,158479,95160601,158391,103917,158479,1152187534,158382,1422003706
640,47984,1000,143871,196215630,143870,103329,143871,1059013899,143792,1373821568
640,7664,1000,54015,12553770,54008,101439,54015,1170738301,53984,1415265775
640,122945,1000,227228,325327266,227178,102651,227228,983425013,227100,1537041444
640,28280,1000,114516,48363649,114504,103608,114516,1130446939,114452,1409192846
640,196360,998,283523,448233369,283518,105719,283523,953654032,283347,1562541367
640,71989,1000,167978,124585127,167922,110483,167978,1104457645,167882,1431108534
640,25051,1000,106281,43137318,106250,101391,106281,1122889625,106227,1432777328
640,224121,1000,305424,498439100,305415,106304,305424,1071803483,305233,1410299838
640,248119,998,321218,734123503,321218,119544,321218,927344462,321009,1433507484
640,198069,999,293071,454512000,293017,118391,293071,943251044,292882,1373544010
640,250484,998,313304,727707446,313289,105477,313304,944397657,313097,1443936670
640,198991,1000,298524,457051466,298490,105975,298524,960261052,298353,1466215802
640,72494,1000,171061,124218333,171029,119822,171061,1085851034,170965,1417837284
640,63017,999,163432,107920524,163356,117634,163432,1149229512,163334,1386998039
640,7353,999,53170,12039585,53170,99735,53170,1123772149,53138,1412188311
640,37084,1000,125113,64452800,125032,103397,125113,1157598237,125037,1403374199
